name,star,pull command,version,dockerfilelink
rabbitmq,3.8K,docker pull rabbitmq,"3.8.17, 3.8, 3, latest",https://github.com/docker-library/rabbitmq/blob/d630cc389ee11f88a061a0c35e3aa7a928435293/3.8/ubuntu/Dockerfile
rabbitmq,3.8K,docker pull rabbitmq,"3.8.17-management, 3.8-management, 3-management, management",https://github.com/docker-library/rabbitmq/blob/7e63843da6bfb191ddee6dbe3dd7ec0df36ae70b/3.8/ubuntu/management/Dockerfile
rabbitmq,3.8K,docker pull rabbitmq,"3.8.17-alpine, 3.8-alpine, 3-alpine, alpine",https://github.com/docker-library/rabbitmq/blob/d630cc389ee11f88a061a0c35e3aa7a928435293/3.8/alpine/Dockerfile
rabbitmq,3.8K,docker pull rabbitmq,"3.8.17-management-alpine, 3.8-management-alpine, 3-management-alpine, management-alpine",https://github.com/docker-library/rabbitmq/blob/7e63843da6bfb191ddee6dbe3dd7ec0df36ae70b/3.8/alpine/management/Dockerfile
memcached,1.7K,docker pull memcached,"1.6.9, 1.6, 1, latest",https://github.com/docker-library/memcached/blob/e67da60d356bf67cf1f822c563dd522c19d48deb/debian/Dockerfile
memcached,1.7K,docker pull memcached,"1.6.9-alpine, 1.6-alpine, 1-alpine, alpine",https://github.com/docker-library/memcached/blob/c6f3bd1e98c2455fbc62880936e0feb32792a88e/alpine/Dockerfile
golang,3.7K,docker pull golang,"1.17beta1-buster, 1.17-rc-buster, rc-buster",https://github.com/docker-library/golang/blob/94b50ae6a398dced36243c0f9034e168aa1ae833/1.17-rc/buster/Dockerfile
golang,3.7K,docker pull golang,"1.17beta1-stretch, 1.17-rc-stretch, rc-stretch",https://github.com/docker-library/golang/blob/94b50ae6a398dced36243c0f9034e168aa1ae833/1.17-rc/stretch/Dockerfile
golang,3.7K,docker pull golang,"1.17beta1-alpine3.14, 1.17-rc-alpine3.14, rc-alpine3.14, 1.17beta1-alpine, 1.17-rc-alpine, rc-alpine",https://github.com/docker-library/golang/blob/f300e60ca19c3b98cfcf01ca112af2ac10104320/1.17-rc/alpine3.14/Dockerfile
golang,3.7K,docker pull golang,"1.17beta1-alpine3.13, 1.17-rc-alpine3.13, rc-alpine3.13",https://github.com/docker-library/golang/blob/f300e60ca19c3b98cfcf01ca112af2ac10104320/1.17-rc/alpine3.13/Dockerfile
golang,3.7K,docker pull golang,"1.17beta1-windowsservercore-1809, 1.17-rc-windowsservercore-1809, rc-windowsservercore-1809",https://github.com/docker-library/golang/blob/94b50ae6a398dced36243c0f9034e168aa1ae833/1.17-rc/windows/windowsservercore-1809/Dockerfile
golang,3.7K,docker pull golang,"1.17beta1-windowsservercore-ltsc2016, 1.17-rc-windowsservercore-ltsc2016, rc-windowsservercore-ltsc2016",https://github.com/docker-library/golang/blob/94b50ae6a398dced36243c0f9034e168aa1ae833/1.17-rc/windows/windowsservercore-ltsc2016/Dockerfile
golang,3.7K,docker pull golang,"1.17beta1-nanoserver-1809, 1.17-rc-nanoserver-1809, rc-nanoserver-1809",https://github.com/docker-library/golang/blob/94b50ae6a398dced36243c0f9034e168aa1ae833/1.17-rc/windows/nanoserver-1809/Dockerfile
golang,3.7K,docker pull golang,"1.16.5-buster, 1.16-buster, 1-buster, buster",https://github.com/docker-library/golang/blob/b879b60a7d94128c8fb5aea763cf31772495511d/1.16/buster/Dockerfile
golang,3.7K,docker pull golang,"1.16.5-stretch, 1.16-stretch, 1-stretch, stretch",https://github.com/docker-library/golang/blob/b879b60a7d94128c8fb5aea763cf31772495511d/1.16/stretch/Dockerfile
golang,3.7K,docker pull golang,"1.16.5-alpine3.14, 1.16-alpine3.14, 1-alpine3.14, alpine3.14, 1.16.5-alpine, 1.16-alpine, 1-alpine, alpine",https://github.com/docker-library/golang/blob/f300e60ca19c3b98cfcf01ca112af2ac10104320/1.16/alpine3.14/Dockerfile
golang,3.7K,docker pull golang,"1.16.5-alpine3.13, 1.16-alpine3.13, 1-alpine3.13, alpine3.13",https://github.com/docker-library/golang/blob/f300e60ca19c3b98cfcf01ca112af2ac10104320/1.16/alpine3.13/Dockerfile
golang,3.7K,docker pull golang,"1.16.5-windowsservercore-1809, 1.16-windowsservercore-1809, 1-windowsservercore-1809, windowsservercore-1809",https://github.com/docker-library/golang/blob/b879b60a7d94128c8fb5aea763cf31772495511d/1.16/windows/windowsservercore-1809/Dockerfile
golang,3.7K,docker pull golang,"1.16.5-windowsservercore-ltsc2016, 1.16-windowsservercore-ltsc2016, 1-windowsservercore-ltsc2016, windowsservercore-ltsc2016",https://github.com/docker-library/golang/blob/b879b60a7d94128c8fb5aea763cf31772495511d/1.16/windows/windowsservercore-ltsc2016/Dockerfile
golang,3.7K,docker pull golang,"1.16.5-nanoserver-1809, 1.16-nanoserver-1809, 1-nanoserver-1809, nanoserver-1809",https://github.com/docker-library/golang/blob/b879b60a7d94128c8fb5aea763cf31772495511d/1.16/windows/nanoserver-1809/Dockerfile
golang,3.7K,docker pull golang,"1.15.13-buster, 1.15-buster",https://github.com/docker-library/golang/blob/74370a4eaf301318abc7257a82bee06ad56f44d0/1.15/buster/Dockerfile
golang,3.7K,docker pull golang,"1.15.13-stretch, 1.15-stretch",https://github.com/docker-library/golang/blob/74370a4eaf301318abc7257a82bee06ad56f44d0/1.15/stretch/Dockerfile
golang,3.7K,docker pull golang,"1.15.13-alpine3.14, 1.15-alpine3.14, 1.15.13-alpine, 1.15-alpine",https://github.com/docker-library/golang/blob/f300e60ca19c3b98cfcf01ca112af2ac10104320/1.15/alpine3.14/Dockerfile
golang,3.7K,docker pull golang,"1.15.13-alpine3.13, 1.15-alpine3.13",https://github.com/docker-library/golang/blob/f300e60ca19c3b98cfcf01ca112af2ac10104320/1.15/alpine3.13/Dockerfile
golang,3.7K,docker pull golang,"1.15.13-windowsservercore-1809, 1.15-windowsservercore-1809",https://github.com/docker-library/golang/blob/74370a4eaf301318abc7257a82bee06ad56f44d0/1.15/windows/windowsservercore-1809/Dockerfile
golang,3.7K,docker pull golang,"1.15.13-windowsservercore-ltsc2016, 1.15-windowsservercore-ltsc2016",https://github.com/docker-library/golang/blob/74370a4eaf301318abc7257a82bee06ad56f44d0/1.15/windows/windowsservercore-ltsc2016/Dockerfile
golang,3.7K,docker pull golang,"1.15.13-nanoserver-1809, 1.15-nanoserver-1809",https://github.com/docker-library/golang/blob/74370a4eaf301318abc7257a82bee06ad56f44d0/1.15/windows/nanoserver-1809/Dockerfile
hello-world,1.5K,docker pull hello-world,linux,https://github.com/docker-library/hello-world/blob/7ecae6978055d2fb6960e2a29d24a2af612e2716/amd64/hello-world/Dockerfile
hello-world,1.5K,docker pull hello-world,nanoserver-1809,https://github.com/docker-library/hello-world/blob/a6fdcbffb08c09e63c48cda1878e15fefcb6460a/amd64/hello-world/nanoserver-1809/Dockerfile
registry,3.3K,docker pull registry,"2.7.1, 2.7, 2, latest",https://github.com/docker/distribution-library-image/blob/ab00e8dae12d4515ed259015eab771ec92e92dd4/amd64/Dockerfile
centos,6.6K,docker pull centos,"latest, centos8, 8, centos8.3.2011, 8.3.2011",https://github.com/CentOS/sig-cloud-instance-images/blob/ccd17799397027acf9ee6d660e75b8fce4c852e8/docker/Dockerfile
centos,6.6K,docker pull centos,"centos7, 7, centos7.9.2009, 7.9.2009",https://github.com/CentOS/sig-cloud-instance-images/blob/b2d195220e1c5b181427c3172829c23ab9cd27eb/docker/Dockerfile
centos,6.6K,docker pull centos,"centos6, 6",https://github.com/CentOS/sig-cloud-instance-images/blob/23b05f6a35520ebf338e4df918e4952830da068b/docker/Dockerfile
centos,6.6K,docker pull centos,"centos6.10, 6.10",https://github.com/CentOS/sig-cloud-instance-images/blob/da050e2fc6c28d8d72d8bf78c49537247b5ddf76/docker/Dockerfile
consul,1.2K,docker pull consul,"1.10.0-rc, 1.10.0-beta",https://github.com/hashicorp/docker-consul/blob/05dd987831d93a46b6c71ddc0c90d9310dd9067c/0.X/Dockerfile
consul,1.2K,docker pull consul,"1.9.6, 1.9, latest",https://github.com/hashicorp/docker-consul/blob/7c120bce6e7543e7aef010a3a47487d5ef2f1770/0.X/Dockerfile
consul,1.2K,docker pull consul,"1.8.12, 1.8",https://github.com/hashicorp/docker-consul/blob/953986ec5283713cd2991003e9baa08ad04a8d86/0.X/Dockerfile
consul,1.2K,docker pull consul,"1.7.14, 1.7",https://github.com/hashicorp/docker-consul/blob/43b15caac2a3d8f61c9ef57fab8e9eee1a07ca60/0.X/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.7, 1.7.11",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.7/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.7-alpine, 1.7.11-alpine",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.7/alpine/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.7-data, 1.7.11-data",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.7/data/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.7-data-alpine, 1.7.11-data-alpine",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.7/data/alpine/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.7-meta, 1.7.11-meta",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.7/meta/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.7-meta-alpine, 1.7.11-meta-alpine",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.7/meta/alpine/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.8, 1.8.6",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.8/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.8-alpine, 1.8.6-alpine",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.8/alpine/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.8-data, 1.8.6-data, data",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.8/data/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.8-data-alpine, 1.8.6-data-alpine, data-alpine",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.8/data/alpine/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.8-meta, 1.8.6-meta, meta",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.8/meta/Dockerfile
influxdb,1.4K,docker pull influxdb,"1.8-meta-alpine, 1.8.6-meta-alpine, meta-alpine",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/1.8/meta/alpine/Dockerfile
influxdb,1.4K,docker pull influxdb,"2.0, 2.0.7, latest",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/2.0/Dockerfile
influxdb,1.4K,docker pull influxdb,"2.0-alpine, 2.0.7-alpine, alpine",https://github.com/influxdata/influxdata-docker/blob/e5b413dcc8fa77422f4a357c02c60a75326d61a7/influxdb/2.0/alpine/Dockerfile
debian,3.9K,docker pull debian,"bullseye, bullseye-20210511",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/bullseye/Dockerfile
debian,3.9K,docker pull debian,bullseye-backports,https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/bullseye/backports/Dockerfile
debian,3.9K,docker pull debian,"bullseye-slim, bullseye-20210511-slim",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/bullseye/slim/Dockerfile
debian,3.9K,docker pull debian,"buster, buster-20210511, 10.9, 10, latest",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/buster/Dockerfile
debian,3.9K,docker pull debian,buster-backports,https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/buster/backports/Dockerfile
debian,3.9K,docker pull debian,"buster-slim, buster-20210511-slim, 10.9-slim, 10-slim",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/buster/slim/Dockerfile
debian,3.9K,docker pull debian,"experimental, experimental-20210511",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/experimental/Dockerfile
debian,3.9K,docker pull debian,"oldstable, oldstable-20210511",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/oldstable/Dockerfile
debian,3.9K,docker pull debian,oldstable-backports,https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/oldstable/backports/Dockerfile
debian,3.9K,docker pull debian,"oldstable-slim, oldstable-20210511-slim",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/oldstable/slim/Dockerfile
debian,3.9K,docker pull debian,"rc-buggy, rc-buggy-20210511",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/rc-buggy/Dockerfile
debian,3.9K,docker pull debian,"sid, sid-20210511",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/sid/Dockerfile
debian,3.9K,docker pull debian,"sid-slim, sid-20210511-slim",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/sid/slim/Dockerfile
debian,3.9K,docker pull debian,"stable, stable-20210511",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/stable/Dockerfile
debian,3.9K,docker pull debian,stable-backports,https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/stable/backports/Dockerfile
debian,3.9K,docker pull debian,"stable-slim, stable-20210511-slim",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/stable/slim/Dockerfile
debian,3.9K,docker pull debian,"stretch, stretch-20210511, 9.13, 9",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/stretch/Dockerfile
debian,3.9K,docker pull debian,stretch-backports,https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/stretch/backports/Dockerfile
debian,3.9K,docker pull debian,"stretch-slim, stretch-20210511-slim, 9.13-slim, 9-slim",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/stretch/slim/Dockerfile
debian,3.9K,docker pull debian,"testing, testing-20210511",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/testing/Dockerfile
debian,3.9K,docker pull debian,testing-backports,https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/testing/backports/Dockerfile
debian,3.9K,docker pull debian,"testing-slim, testing-20210511-slim",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/testing/slim/Dockerfile
debian,3.9K,docker pull debian,"unstable, unstable-20210511",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/unstable/Dockerfile
debian,3.9K,docker pull debian,"unstable-slim, unstable-20210511-slim",https://github.com/debuerreotype/docker-debian-artifacts/blob/259b60f4615af002995c1749c00f1abf9d9f01d8/unstable/slim/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-apache, 5.7-apache, 5-apache, apache, 5.7.2, 5.7, 5, latest, 5.7.2-php7.4-apache, 5.7-php7.4-apache, 5-php7.4-apache, php7.4-apache, 5.7.2-php7.4, 5.7-php7.4, 5-php7.4, php7.4",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php7.4/apache/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-fpm, 5.7-fpm, 5-fpm, fpm, 5.7.2-php7.4-fpm, 5.7-php7.4-fpm, 5-php7.4-fpm, php7.4-fpm",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php7.4/fpm/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-fpm-alpine, 5.7-fpm-alpine, 5-fpm-alpine, fpm-alpine, 5.7.2-php7.4-fpm-alpine, 5.7-php7.4-fpm-alpine, 5-php7.4-fpm-alpine, php7.4-fpm-alpine",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php7.4/fpm-alpine/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-php7.3-apache, 5.7-php7.3-apache, 5-php7.3-apache, php7.3-apache, 5.7.2-php7.3, 5.7-php7.3, 5-php7.3, php7.3",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php7.3/apache/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-php7.3-fpm, 5.7-php7.3-fpm, 5-php7.3-fpm, php7.3-fpm",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php7.3/fpm/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-php7.3-fpm-alpine, 5.7-php7.3-fpm-alpine, 5-php7.3-fpm-alpine, php7.3-fpm-alpine",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php7.3/fpm-alpine/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-php8.0-apache, 5.7-php8.0-apache, 5-php8.0-apache, php8.0-apache, 5.7.2-php8.0, 5.7-php8.0, 5-php8.0, php8.0",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php8.0/apache/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-php8.0-fpm, 5.7-php8.0-fpm, 5-php8.0-fpm, php8.0-fpm",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php8.0/fpm/Dockerfile
wordpress,4.2K,docker pull wordpress,"5.7.2-php8.0-fpm-alpine, 5.7-php8.0-fpm-alpine, 5-php8.0-fpm-alpine, php8.0-fpm-alpine",https://github.com/docker-library/wordpress/blob/1d90641dc2075168fe59df2f02502df068cc5531/latest/php8.0/fpm-alpine/Dockerfile
wordpress,4.2K,docker pull wordpress,"cli-2.5.0, cli-2.5, cli-2, cli, cli-2.5.0-php7.4, cli-2.5-php7.4, cli-2-php7.4, cli-php7.4",https://github.com/docker-library/wordpress/blob/9300bc2999791d515b3dabdd7cd820f3dca8eebb/cli/php7.4/alpine/Dockerfile
wordpress,4.2K,docker pull wordpress,"cli-2.5.0-php7.3, cli-2.5-php7.3, cli-2-php7.3, cli-php7.3",https://github.com/docker-library/wordpress/blob/9300bc2999791d515b3dabdd7cd820f3dca8eebb/cli/php7.3/alpine/Dockerfile
wordpress,4.2K,docker pull wordpress,"cli-2.5.0-php8.0, cli-2.5-php8.0, cli-2-php8.0, cli-php8.0",https://github.com/docker-library/wordpress/blob/9300bc2999791d515b3dabdd7cd820f3dca8eebb/cli/php8.0/alpine/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-apache, beta-5.8-apache, beta-5-apache, beta-apache, beta-5.8-beta2, beta-5.8, beta-5, beta, beta-5.8-beta2-php7.4-apache, beta-5.8-php7.4-apache, beta-5-php7.4-apache, beta-php7.4-apache, beta-5.8-beta2-php7.4, beta-5.8-php7.4, beta-5-php7.4, beta-php7.4",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php7.4/apache/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-fpm, beta-5.8-fpm, beta-5-fpm, beta-fpm, beta-5.8-beta2-php7.4-fpm, beta-5.8-php7.4-fpm, beta-5-php7.4-fpm, beta-php7.4-fpm",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php7.4/fpm/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-fpm-alpine, beta-5.8-fpm-alpine, beta-5-fpm-alpine, beta-fpm-alpine, beta-5.8-beta2-php7.4-fpm-alpine, beta-5.8-php7.4-fpm-alpine, beta-5-php7.4-fpm-alpine, beta-php7.4-fpm-alpine",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php7.4/fpm-alpine/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-php7.3-apache, beta-5.8-php7.3-apache, beta-5-php7.3-apache, beta-php7.3-apache, beta-5.8-beta2-php7.3, beta-5.8-php7.3, beta-5-php7.3, beta-php7.3",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php7.3/apache/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-php7.3-fpm, beta-5.8-php7.3-fpm, beta-5-php7.3-fpm, beta-php7.3-fpm",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php7.3/fpm/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-php7.3-fpm-alpine, beta-5.8-php7.3-fpm-alpine, beta-5-php7.3-fpm-alpine, beta-php7.3-fpm-alpine",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php7.3/fpm-alpine/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-php8.0-apache, beta-5.8-php8.0-apache, beta-5-php8.0-apache, beta-php8.0-apache, beta-5.8-beta2-php8.0, beta-5.8-php8.0, beta-5-php8.0, beta-php8.0",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php8.0/apache/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-php8.0-fpm, beta-5.8-php8.0-fpm, beta-5-php8.0-fpm, beta-php8.0-fpm",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php8.0/fpm/Dockerfile
wordpress,4.2K,docker pull wordpress,"beta-5.8-beta2-php8.0-fpm-alpine, beta-5.8-php8.0-fpm-alpine, beta-5-php8.0-fpm-alpine, beta-php8.0-fpm-alpine",https://github.com/docker-library/wordpress/blob/599ed2943c34b5282e3b11536443289e77657e7b/beta/php8.0/fpm-alpine/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"19.0.12-apache, 19.0-apache, 19-apache, 19.0.12, 19.0, 19",https://github.com/nextcloud/docker/blob/05026b029d37fc5cd488d4a4a2a79480e39841ba/19.0/apache/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"19.0.12-fpm, 19.0-fpm, 19-fpm",https://github.com/nextcloud/docker/blob/05026b029d37fc5cd488d4a4a2a79480e39841ba/19.0/fpm/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"19.0.12-fpm-alpine, 19.0-fpm-alpine, 19-fpm-alpine",https://github.com/nextcloud/docker/blob/05026b029d37fc5cd488d4a4a2a79480e39841ba/19.0/fpm-alpine/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"20.0.10-apache, 20.0-apache, 20-apache, stable-apache, production-apache, 20.0.10, 20.0, 20, stable, production",https://github.com/nextcloud/docker/blob/7cc3dcac758cd2ab0ec0e6d7fc9d701606c60af8/20.0/apache/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"20.0.10-fpm, 20.0-fpm, 20-fpm, stable-fpm, production-fpm",https://github.com/nextcloud/docker/blob/7cc3dcac758cd2ab0ec0e6d7fc9d701606c60af8/20.0/fpm/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"20.0.10-fpm-alpine, 20.0-fpm-alpine, 20-fpm-alpine, stable-fpm-alpine, production-fpm-alpine",https://github.com/nextcloud/docker/blob/7cc3dcac758cd2ab0ec0e6d7fc9d701606c60af8/20.0/fpm-alpine/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"21.0.2-apache, 21.0-apache, 21-apache, apache, 21.0.2, 21.0, 21, latest",https://github.com/nextcloud/docker/blob/7cc3dcac758cd2ab0ec0e6d7fc9d701606c60af8/21.0/apache/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"21.0.2-fpm, 21.0-fpm, 21-fpm, fpm",https://github.com/nextcloud/docker/blob/7cc3dcac758cd2ab0ec0e6d7fc9d701606c60af8/21.0/fpm/Dockerfile
nextcloud,2.4K,docker pull nextcloud,"21.0.2-fpm-alpine, 21.0-fpm-alpine, 21-fpm-alpine, fpm-alpine",https://github.com/nextcloud/docker/blob/7cc3dcac758cd2ab0ec0e6d7fc9d701606c60af8/21.0/fpm-alpine/Dockerfile
ruby,2.0K,docker pull ruby,"3.0.1-buster, 3.0-buster, 3-buster, buster, 3.0.1, 3.0, 3, latest",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/3.0/buster/Dockerfile
ruby,2.0K,docker pull ruby,"3.0.1-slim-buster, 3.0-slim-buster, 3-slim-buster, slim-buster, 3.0.1-slim, 3.0-slim, 3-slim, slim",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/3.0/buster/slim/Dockerfile
ruby,2.0K,docker pull ruby,"3.0.1-alpine3.13, 3.0-alpine3.13, 3-alpine3.13, alpine3.13, 3.0.1-alpine, 3.0-alpine, 3-alpine, alpine",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/3.0/alpine3.13/Dockerfile
ruby,2.0K,docker pull ruby,"3.0.1-alpine3.12, 3.0-alpine3.12, 3-alpine3.12, alpine3.12",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/3.0/alpine3.12/Dockerfile
ruby,2.0K,docker pull ruby,"2.7.3-buster, 2.7-buster, 2-buster, 2.7.3, 2.7, 2",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.7/buster/Dockerfile
ruby,2.0K,docker pull ruby,"2.7.3-slim-buster, 2.7-slim-buster, 2-slim-buster, 2.7.3-slim, 2.7-slim, 2-slim",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.7/buster/slim/Dockerfile
ruby,2.0K,docker pull ruby,"2.7.3-alpine3.13, 2.7-alpine3.13, 2-alpine3.13, 2.7.3-alpine, 2.7-alpine, 2-alpine",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.7/alpine3.13/Dockerfile
ruby,2.0K,docker pull ruby,"2.7.3-alpine3.12, 2.7-alpine3.12, 2-alpine3.12",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.7/alpine3.12/Dockerfile
ruby,2.0K,docker pull ruby,"2.6.7-buster, 2.6-buster, 2.6.7, 2.6",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.6/buster/Dockerfile
